mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_kbest__k,param_svc__C,param_svc__kernel,param_svc__gamma,param_svc__coef0,param_svc__degree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.34864521,0.013768578,0.012205267,0.00072712,15,4.445,poly,1,0,4,"{'kbest__k': 15, 'svc__C': 4.445, 'svc__coef0': 0, 'svc__degree': 4, 'svc__gamma': 1, 'svc__kernel': 'poly'}",0.704138749,0.804883091,0.662849836,0.748698059,0.657453061,0.715604559,0.055429159,355
0.341546726,0.015606214,0.01184454,0.000571888,15,5.556,poly,1,0,4,"{'kbest__k': 15, 'svc__C': 5.556, 'svc__coef0': 0, 'svc__degree': 4, 'svc__gamma': 1, 'svc__kernel': 'poly'}",0.704138749,0.804883091,0.662849836,0.748698059,0.657453061,0.715604559,0.055429159,355
0.437688971,0.056266213,0.016391611,0.00257994,15,6.667,poly,1,0,4,"{'kbest__k': 15, 'svc__C': 6.667000000000001, 'svc__coef0': 0, 'svc__degree': 4, 'svc__gamma': 1, 'svc__kernel': 'poly'}",0.704138749,0.804883091,0.662849836,0.748698059,0.657453061,0.715604559,0.055429159,355
0.3647089,0.017061312,0.013081551,0.001359484,15,7.778,poly,1,0,4,"{'kbest__k': 15, 'svc__C': 7.7780000000000005, 'svc__coef0': 0, 'svc__degree': 4, 'svc__gamma': 1, 'svc__kernel': 'poly'}",0.704138749,0.804883091,0.662849836,0.748698059,0.657453061,0.715604559,0.055429159,355
0.372016573,0.022048934,0.014580917,0.001135782,15,8.889,poly,1,0,4,"{'kbest__k': 15, 'svc__C': 8.889, 'svc__coef0': 0, 'svc__degree': 4, 'svc__gamma': 1, 'svc__kernel': 'poly'}",0.704138749,0.804883091,0.662849836,0.748698059,0.657453061,0.715604559,0.055429159,355
0.451418066,0.029362044,0.014942026,0.000921501,15,10,poly,1,0,4,"{'kbest__k': 15, 'svc__C': 10.0, 'svc__coef0': 0, 'svc__degree': 4, 'svc__gamma': 1, 'svc__kernel': 'poly'}",0.704138749,0.804883091,0.662849836,0.748698059,0.657453061,0.715604559,0.055429159,355
0.44821825,0.013150362,0.021100044,0.002757758,15,4.445,poly,scale,0,4,"{'kbest__k': 15, 'svc__C': 4.445, 'svc__coef0': 0, 'svc__degree': 4, 'svc__gamma': 'scale', 'svc__kernel': 'poly'}",0.742708035,0.765295313,0.631790696,0.706434246,0.729183025,0.715082263,0.045816239,364
0.541076326,0.022829804,0.026161098,0.00563089,15,3.334,poly,scale,0,4,"{'kbest__k': 15, 'svc__C': 3.334, 'svc__coef0': 0, 'svc__degree': 4, 'svc__gamma': 'scale', 'svc__kernel': 'poly'}",0.697977113,0.77722283,0.658190858,0.717945084,0.714046774,0.713076532,0.038418281,365
0.477037096,0.034065513,0.02841115,0.017325817,20,0.001,poly,1,0,4,"{'kbest__k': 20, 'svc__C': 0.001, 'svc__coef0': 0, 'svc__degree': 4, 'svc__gamma': 1, 'svc__kernel': 'poly'}",0.697977113,0.791722257,0.641950666,0.686087781,0.744169652,0.712381494,0.051312359,366
0.44226017,0.01170409,0.01734786,0.000981611,20,10,poly,0.1,0,4,"{'kbest__k': 20, 'svc__C': 10.0, 'svc__coef0': 0, 'svc__degree': 4, 'svc__gamma': 0.1, 'svc__kernel': 'poly'}",0.697977113,0.791722257,0.641950666,0.686087781,0.744169652,0.712381494,0.051312359,366
0.78935504,0.098095929,0.034121513,0.006406385,15,0.001,poly,1,0,2,"{'kbest__k': 15, 'svc__C': 0.001, 'svc__coef0': 0, 'svc__degree': 2, 'svc__gamma': 1, 'svc__kernel': 'poly'}",0.681092317,0.737050635,0.673514311,0.767833298,0.695716739,0.71104146,0.035893941,368
0.62112565,0.031157807,0.022506523,0.000313608,20,3.334,poly,scale,0,4,"{'kbest__k': 20, 'svc__C': 3.334, 'svc__coef0': 0, 'svc__degree': 4, 'svc__gamma': 'scale', 'svc__kernel': 'poly'}",0.665022929,0.7750585,0.714320605,0.654435389,0.741743507,0.710116186,0.045539481,369
1.481001091,0.08043025,0.105322075,0.013575,10,1.112,rbf,1,,,"{'kbest__k': 10, 'svc__C': 1.1119999999999999, 'svc__gamma': 1, 'svc__kernel': 'rbf'}",0.729295024,0.650649128,0.706899953,0.737250459,0.724406939,0.709700301,0.031158089,370
0.434882402,0.012011569,0.015864277,0.001109989,20,8.889,poly,0.1,0,4,"{'kbest__k': 20, 'svc__C': 8.889, 'svc__coef0': 0, 'svc__degree': 4, 'svc__gamma': 0.1, 'svc__kernel': 'poly'}",0.697977113,0.77722283,0.641950666,0.686087781,0.744169652,0.709481608,0.046972729,371
0.371144199,0.007602914,0.014679432,0.000524878,20,7.778,poly,0.1,0,4,"{'kbest__k': 20, 'svc__C': 7.7780000000000005, 'svc__coef0': 0, 'svc__degree': 4, 'svc__gamma': 0.1, 'svc__kernel': 'poly'}",0.697977113,0.791722257,0.641950666,0.686087781,0.729183025,0.709384168,0.049782879,372
0.378956461,0.00848988,0.015591764,0.000772955,20,6.667,poly,0.1,0,4,"{'kbest__k': 20, 'svc__C': 6.667000000000001, 'svc__coef0': 0, 'svc__degree': 4, 'svc__gamma': 0.1, 'svc__kernel': 'poly'}",0.673762528,0.791722257,0.668637514,0.67035876,0.729183025,0.706732817,0.048142665,373
1.359963942,0.146012423,0.098447561,0.011230187,10,2.223,rbf,1,,,"{'kbest__k': 10, 'svc__C': 2.223, 'svc__gamma': 1, 'svc__kernel': 'rbf'}",0.729295024,0.650649128,0.705952367,0.737250459,0.706899953,0.706009386,0.030277979,374
1.46221323,0.078425923,0.122392321,0.010206137,10,3.334,rbf,1,,,"{'kbest__k': 10, 'svc__C': 3.334, 'svc__gamma': 1, 'svc__kernel': 'rbf'}",0.729295024,0.634047619,0.705952367,0.737250459,0.721721242,0.705653342,0.037263798,375
1.437378311,0.08865837,0.104449749,0.014339642,10,4.445,rbf,1,,,"{'kbest__k': 10, 'svc__C': 4.445, 'svc__gamma': 1, 'svc__kernel': 'rbf'}",0.729295024,0.634047619,0.705952367,0.737250459,0.721721242,0.705653342,0.037263798,375
1.427336884,0.011932369,0.107580519,0.010493419,10,5.556,rbf,1,,,"{'kbest__k': 10, 'svc__C': 5.556, 'svc__gamma': 1, 'svc__kernel': 'rbf'}",0.729295024,0.634047619,0.705952367,0.737250459,0.721721242,0.705653342,0.037263798,375
1.830610752,0.055483726,0.140850353,0.023754365,10,6.667,rbf,1,,,"{'kbest__k': 10, 'svc__C': 6.667000000000001, 'svc__gamma': 1, 'svc__kernel': 'rbf'}",0.729295024,0.634047619,0.705952367,0.737250459,0.721721242,0.705653342,0.037263798,375
1.548029375,0.086431006,0.114683294,0.022583046,10,7.778,rbf,1,,,"{'kbest__k': 10, 'svc__C': 7.7780000000000005, 'svc__gamma': 1, 'svc__kernel': 'rbf'}",0.729295024,0.634047619,0.705952367,0.737250459,0.721721242,0.705653342,0.037263798,375
1.775025892,0.128295913,0.112865019,0.009475668,10,8.889,rbf,1,,,"{'kbest__k': 10, 'svc__C': 8.889, 'svc__gamma': 1, 'svc__kernel': 'rbf'}",0.729295024,0.634047619,0.705952367,0.737250459,0.721721242,0.705653342,0.037263798,375
1.319315243,0.059039947,0.087561178,0.003708432,10,10,rbf,1,,,"{'kbest__k': 10, 'svc__C': 10.0, 'svc__gamma': 1, 'svc__kernel': 'rbf'}",0.729295024,0.634047619,0.705952367,0.737250459,0.721721242,0.705653342,0.037263798,375
0.457737637,0.02239243,0.015681028,0.001854728,20,1.112,poly,1,0,4,"{'kbest__k': 20, 'svc__C': 1.1119999999999999, 'svc__coef0': 0, 'svc__degree': 4, 'svc__gamma': 1, 'svc__kernel': 'poly'}",0.691994066,0.791722257,0.652463826,0.680038837,0.705331243,0.704310046,0.04705474,382
0.559850264,0.026436765,0.024288988,0.005944896,20,2.223,poly,1,0,4,"{'kbest__k': 20, 'svc__C': 2.223, 'svc__coef0': 0, 'svc__degree': 4, 'svc__gamma': 1, 'svc__kernel': 'poly'}",0.691994066,0.791722257,0.652463826,0.680038837,0.705331243,0.704310046,0.04705474,382
0.459117842,0.045754112,0.01677804,0.001940329,20,3.334,poly,1,0,4,"{'kbest__k': 20, 'svc__C': 3.334, 'svc__coef0': 0, 'svc__degree': 4, 'svc__gamma': 1, 'svc__kernel': 'poly'}",0.691994066,0.791722257,0.652463826,0.680038837,0.705331243,0.704310046,0.04705474,382
0.374097204,0.016934961,0.017369509,0.005119808,20,4.445,poly,1,0,4,"{'kbest__k': 20, 'svc__C': 4.445, 'svc__coef0': 0, 'svc__degree': 4, 'svc__gamma': 1, 'svc__kernel': 'poly'}",0.691994066,0.791722257,0.652463826,0.680038837,0.705331243,0.704310046,0.04705474,382
0.378244162,0.010997539,0.014695692,0.001036418,20,5.556,poly,1,0,4,"{'kbest__k': 20, 'svc__C': 5.556, 'svc__coef0': 0, 'svc__degree': 4, 'svc__gamma': 1, 'svc__kernel': 'poly'}",0.691994066,0.791722257,0.652463826,0.680038837,0.705331243,0.704310046,0.04705474,382
0.375450611,0.015188491,0.014342117,0.000834266,20,6.667,poly,1,0,4,"{'kbest__k': 20, 'svc__C': 6.667000000000001, 'svc__coef0': 0, 'svc__degree': 4, 'svc__gamma': 1, 'svc__kernel': 'poly'}",0.691994066,0.791722257,0.652463826,0.680038837,0.705331243,0.704310046,0.04705474,382
0.379750586,0.01911058,0.014197016,0.000161321,20,7.778,poly,1,0,4,"{'kbest__k': 20, 'svc__C': 7.7780000000000005, 'svc__coef0': 0, 'svc__degree': 4, 'svc__gamma': 1, 'svc__kernel': 'poly'}",0.691994066,0.791722257,0.652463826,0.680038837,0.705331243,0.704310046,0.04705474,382
0.409059429,0.008766437,0.014638042,0.00072923,20,8.889,poly,1,0,4,"{'kbest__k': 20, 'svc__C': 8.889, 'svc__coef0': 0, 'svc__degree': 4, 'svc__gamma': 1, 'svc__kernel': 'poly'}",0.691994066,0.791722257,0.652463826,0.680038837,0.705331243,0.704310046,0.04705474,382
0.46345787,0.030977123,0.018053246,0.00104145,20,10,poly,1,0,4,"{'kbest__k': 20, 'svc__C': 10.0, 'svc__coef0': 0, 'svc__degree': 4, 'svc__gamma': 1, 'svc__kernel': 'poly'}",0.691994066,0.791722257,0.652463826,0.680038837,0.705331243,0.704310046,0.04705474,382
0.498190641,0.026919612,0.017787695,0.001267318,20,3.334,poly,0.1,0,4,"{'kbest__k': 20, 'svc__C': 3.334, 'svc__coef0': 0, 'svc__degree': 4, 'svc__gamma': 0.1, 'svc__kernel': 'poly'}",0.65832169,0.78958474,0.658190858,0.69002535,0.714046774,0.702033883,0.048552309,391
0.39053278,0.016920738,0.015191841,0.00054603,20,5.556,poly,0.1,0,4,"{'kbest__k': 20, 'svc__C': 5.556, 'svc__coef0': 0, 'svc__degree': 4, 'svc__gamma': 0.1, 'svc__kernel': 'poly'}",0.68274859,0.762554311,0.679449036,0.654435389,0.729183025,0.70167407,0.038850393,392
0.771911192,0.065892136,0.029806948,0.004067257,15,1.112,poly,scale,0,4,"{'kbest__k': 15, 'svc__C': 1.1119999999999999, 'svc__coef0': 0, 'svc__degree': 4, 'svc__gamma': 'scale', 'svc__kernel': 'poly'}",0.695471856,0.730386668,0.731245733,0.668637514,0.67035876,0.699220106,0.02749297,393
0.383556128,0.008604618,0.015190268,0.000641249,20,4.445,poly,0.1,0,4,"{'kbest__k': 20, 'svc__C': 4.445, 'svc__coef0': 0, 'svc__degree': 4, 'svc__gamma': 0.1, 'svc__kernel': 'poly'}",0.65832169,0.791722257,0.658190858,0.664166272,0.720506006,0.698581417,0.05213933,394
0.846142435,0.120816541,0.016779613,0.00212725,5,10,poly,scale,0,4,"{'kbest__k': 5, 'svc__C': 10.0, 'svc__coef0': 0, 'svc__degree': 4, 'svc__gamma': 'scale', 'svc__kernel': 'poly'}",0.648585479,0.775570278,0.690000792,0.700336295,0.651311883,0.693160945,0.046024095,395
0.810159731,0.038071718,0.038847494,0.012924014,20,2.223,poly,scale,0,4,"{'kbest__k': 20, 'svc__C': 2.223, 'svc__coef0': 0, 'svc__degree': 4, 'svc__gamma': 'scale', 'svc__kernel': 'poly'}",0.691994066,0.730386668,0.670227932,0.641950666,0.72201121,0.691314108,0.032713348,396
11.81562624,1.305185215,0.012593365,0.00214944,5,1.112,poly,1,0,4,"{'kbest__k': 5, 'svc__C': 1.1119999999999999, 'svc__coef0': 0, 'svc__degree': 4, 'svc__gamma': 1, 'svc__kernel': 'poly'}",0.708761752,0.736429485,0.674507058,0.674507058,0.650125507,0.688866172,0.030236767,397
0.945745945,0.149147262,0.015024137,0.003130155,5,8.889,poly,scale,0,4,"{'kbest__k': 5, 'svc__C': 8.889, 'svc__coef0': 0, 'svc__degree': 4, 'svc__gamma': 'scale', 'svc__kernel': 'poly'}",0.648585479,0.751759769,0.690000792,0.700336295,0.651311883,0.688398843,0.037736514,398
0.823704243,0.223144251,0.021509743,0.011006178,5,6.667,poly,scale,0,4,"{'kbest__k': 5, 'svc__C': 6.667000000000001, 'svc__coef0': 0, 'svc__degree': 4, 'svc__gamma': 'scale', 'svc__kernel': 'poly'}",0.648585479,0.775570278,0.665954809,0.68459102,0.658307004,0.686601718,0.046025141,399
0.602538919,0.058789955,0.014288187,0.001283382,5,5.556,poly,scale,0,4,"{'kbest__k': 5, 'svc__C': 5.556, 'svc__coef0': 0, 'svc__degree': 4, 'svc__gamma': 'scale', 'svc__kernel': 'poly'}",0.641623867,0.76105987,0.690000792,0.668637514,0.664953369,0.685255082,0.040892233,400
0.710669088,0.070465759,0.014757204,0.00262464,5,7.778,poly,scale,0,4,"{'kbest__k': 5, 'svc__C': 7.7780000000000005, 'svc__coef0': 0, 'svc__degree': 4, 'svc__gamma': 'scale', 'svc__kernel': 'poly'}",0.641623867,0.751759769,0.665954809,0.700336295,0.658307004,0.683596349,0.039086933,401
22.58474245,6.788393431,0.011603165,0.000757481,5,2.223,poly,1,0,4,"{'kbest__k': 5, 'svc__C': 2.223, 'svc__coef0': 0, 'svc__degree': 4, 'svc__gamma': 1, 'svc__kernel': 'poly'}",0.716929755,0.721431675,0.650260508,0.665954809,0.657453061,0.682405961,0.03046807,402
0.528183508,0.02490171,0.014880705,0.000727634,5,4.445,poly,scale,0,4,"{'kbest__k': 5, 'svc__C': 4.445, 'svc__coef0': 0, 'svc__degree': 4, 'svc__gamma': 'scale', 'svc__kernel': 'poly'}",0.634811178,0.756029291,0.673178715,0.679449036,0.664953369,0.681684318,0.040203315,403
30.18048053,7.726590723,0.011243486,0.000990671,5,3.334,poly,1,0,4,"{'kbest__k': 5, 'svc__C': 3.334, 'svc__coef0': 0, 'svc__degree': 4, 'svc__gamma': 1, 'svc__kernel': 'poly'}",0.693007806,0.711320025,0.658841974,0.665954809,0.664953369,0.678815597,0.020072187,404
0.49397254,0.051543242,0.019055176,0.001712663,5,1.112,linear,,,,"{'kbest__k': 5, 'svc__C': 1.1119999999999999, 'svc__kernel': 'linear'}",0.67090062,0.647598913,0.661551141,0.697957901,0.712716958,0.678145107,0.023869109,405
0.62981143,0.08923207,0.022826433,0.010201476,5,3.334,poly,scale,0,4,"{'kbest__k': 5, 'svc__C': 3.334, 'svc__coef0': 0, 'svc__degree': 4, 'svc__gamma': 'scale', 'svc__kernel': 'poly'}",0.64318711,0.741287164,0.688569645,0.658190858,0.658307004,0.677908356,0.034954525,406
0.498237848,0.033159404,0.016533566,0.001401366,5,2.223,poly,scale,0,4,"{'kbest__k': 5, 'svc__C': 2.223, 'svc__coef0': 0, 'svc__degree': 4, 'svc__gamma': 'scale', 'svc__kernel': 'poly'}",0.634811178,0.73160239,0.714046774,0.674211842,0.627477819,0.676430001,0.041454498,407
0.481159592,0.018161836,0.02019639,0.002209629,5,3.334,linear,,,,"{'kbest__k': 5, 'svc__C': 3.334, 'svc__kernel': 'linear'}",0.67090062,0.641567986,0.668102874,0.685014474,0.712716958,0.675660582,0.023249738,408
0.501237869,0.017241966,0.018238306,0.001843438,5,4.445,linear,,,,"{'kbest__k': 5, 'svc__C': 4.445, 'svc__kernel': 'linear'}",0.67090062,0.641567986,0.668102874,0.685014474,0.712716958,0.675660582,0.023249738,408
0.556821823,0.048684007,0.020523882,0.004913561,5,5.556,linear,,,,"{'kbest__k': 5, 'svc__C': 5.556, 'svc__kernel': 'linear'}",0.67090062,0.641567986,0.668102874,0.685014474,0.712716958,0.675660582,0.023249738,408
0.68646903,0.058756761,0.017705727,0.003014327,5,6.667,linear,,,,"{'kbest__k': 5, 'svc__C': 6.667000000000001, 'svc__kernel': 'linear'}",0.67090062,0.641567986,0.668102874,0.685014474,0.712716958,0.675660582,0.023249738,408
0.660563993,0.038301103,0.017723799,0.004050123,5,7.778,linear,,,,"{'kbest__k': 5, 'svc__C': 7.7780000000000005, 'svc__kernel': 'linear'}",0.67090062,0.641567986,0.668102874,0.685014474,0.712716958,0.675660582,0.023249738,408
0.766838026,0.055184052,0.033240032,0.012836457,5,8.889,linear,,,,"{'kbest__k': 5, 'svc__C': 8.889, 'svc__kernel': 'linear'}",0.67090062,0.641567986,0.668102874,0.685014474,0.712716958,0.675660582,0.023249738,408
0.867273092,0.046850233,0.021237469,0.003940818,5,10,linear,,,,"{'kbest__k': 5, 'svc__C': 10.0, 'svc__kernel': 'linear'}",0.67090062,0.641567986,0.668102874,0.685014474,0.712716958,0.675660582,0.023249738,408
0.442440557,0.014413977,0.017126465,0.00236811,5,2.223,linear,,,,"{'kbest__k': 5, 'svc__C': 2.223, 'svc__kernel': 'linear'}",0.67090062,0.641567986,0.661551141,0.685014474,0.712716958,0.674350236,0.023816481,415
34.32106676,7.064722625,0.012808132,0.001490781,5,4.445,poly,1,0,4,"{'kbest__k': 5, 'svc__C': 4.445, 'svc__coef0': 0, 'svc__degree': 4, 'svc__gamma': 1, 'svc__kernel': 'poly'}",0.700790594,0.711320025,0.650260508,0.657627681,0.650125507,0.674024863,0.026503301,416
63.42182708,20.83502023,0.012469435,0.001600802,5,7.778,poly,1,0,4,"{'kbest__k': 5, 'svc__C': 7.7780000000000005, 'svc__coef0': 0, 'svc__degree': 4, 'svc__gamma': 1, 'svc__kernel': 'poly'}",0.685855958,0.70151288,0.681479462,0.657627681,0.627477819,0.67079076,0.025823767,417
46.90319271,11.1741686,0.024726772,0.022280291,5,5.556,poly,1,0,4,"{'kbest__k': 5, 'svc__C': 5.556, 'svc__coef0': 0, 'svc__degree': 4, 'svc__gamma': 1, 'svc__kernel': 'poly'}",0.700790594,0.711320025,0.650260508,0.657627681,0.627477819,0.669495326,0.03163855,418
94.8527452,27.75882794,0.015297222,0.003052223,5,8.889,poly,1,0,4,"{'kbest__k': 5, 'svc__C': 8.889, 'svc__coef0': 0, 'svc__degree': 4, 'svc__gamma': 1, 'svc__kernel': 'poly'}",0.685855958,0.711320025,0.665088349,0.657627681,0.627477819,0.669473967,0.028080978,419
96.72107859,32.42565656,0.012993908,0.001152028,5,10,poly,1,0,4,"{'kbest__k': 5, 'svc__C': 10.0, 'svc__coef0': 0, 'svc__degree': 4, 'svc__gamma': 1, 'svc__kernel': 'poly'}",0.685855958,0.711320025,0.665088349,0.657627681,0.627477819,0.669473967,0.028080978,419
58.3485785,18.66769126,0.012187958,0.002938304,5,6.667,poly,1,0,4,"{'kbest__k': 5, 'svc__C': 6.667000000000001, 'svc__coef0': 0, 'svc__degree': 4, 'svc__gamma': 1, 'svc__kernel': 'poly'}",0.693007806,0.711320025,0.650260508,0.657627681,0.627477819,0.667938768,0.030220251,421
0.733326244,0.063570506,0.041006899,0.011911617,20,1.112,poly,scale,0,4,"{'kbest__k': 20, 'svc__C': 1.1119999999999999, 'svc__coef0': 0, 'svc__degree': 4, 'svc__gamma': 'scale', 'svc__kernel': 'poly'}",0.623061104,0.683829317,0.670227932,0.647023309,0.670227932,0.658873919,0.02146436,422
0.50498476,0.028900918,0.023788357,0.002127019,10,0.001,poly,1,0,2,"{'kbest__k': 10, 'svc__C': 0.001, 'svc__coef0': 0, 'svc__degree': 2, 'svc__gamma': 1, 'svc__kernel': 'poly'}",0.658108387,0.618130499,0.627477819,0.759013532,0.61230157,0.655006362,0.054347885,423
0.764960051,0.194252816,0.02462883,0.013427104,5,1.112,poly,scale,0,4,"{'kbest__k': 5, 'svc__C': 1.1119999999999999, 'svc__coef0': 0, 'svc__degree': 4, 'svc__gamma': 'scale', 'svc__kernel': 'poly'}",0.628141591,0.73160239,0.674507058,0.638307194,0.594644462,0.653440539,0.0466457,424
0.790308237,0.036012488,0.036902666,0.004250991,15,0.001,linear,,,,"{'kbest__k': 15, 'svc__C': 0.001, 'svc__kernel': 'linear'}",0.62076441,0.620682739,0.631038702,0.722783533,0.631038702,0.645261617,0.039034509,425
0.774969006,0.009615282,0.045850229,0.008139994,10,0.001,linear,,,,"{'kbest__k': 10, 'svc__C': 0.001, 'svc__kernel': 'linear'}",0.589541327,0.588133381,0.647193938,0.749887268,0.651288088,0.6452088,0.05891511,426
0.528516865,0.025269756,0.027173567,0.012595907,5,0.001,poly,1,0,4,"{'kbest__k': 5, 'svc__C': 0.001, 'svc__coef0': 0, 'svc__degree': 4, 'svc__gamma': 1, 'svc__kernel': 'poly'}",0.597656401,0.70717549,0.658841974,0.680038837,0.559534758,0.640649492,0.054288491,427
0.570534849,0.023971651,0.020303249,0.001398919,5,10,poly,0.1,0,4,"{'kbest__k': 5, 'svc__C': 10.0, 'svc__coef0': 0, 'svc__degree': 4, 'svc__gamma': 0.1, 'svc__kernel': 'poly'}",0.597656401,0.70717549,0.658841974,0.680038837,0.559534758,0.640649492,0.054288491,427
0.442531967,0.06091338,0.023419571,0.004964433,5,5.556,poly,0.1,0,4,"{'kbest__k': 5, 'svc__C': 5.556, 'svc__coef0': 0, 'svc__degree': 4, 'svc__gamma': 0.1, 'svc__kernel': 'poly'}",0.604332053,0.673762528,0.67035876,0.695324362,0.554860486,0.639727638,0.052235842,429
0.49721055,0.04515966,0.023787451,0.005887702,5,6.667,poly,0.1,0,4,"{'kbest__k': 5, 'svc__C': 6.667000000000001, 'svc__coef0': 0, 'svc__degree': 4, 'svc__gamma': 0.1, 'svc__kernel': 'poly'}",0.611154694,0.676638953,0.660968494,0.68459102,0.56398094,0.63946682,0.045563094,430
0.518234968,0.061373415,0.021611404,0.005633771,5,1.112,poly,scale,0,2,"{'kbest__k': 5, 'svc__C': 1.1119999999999999, 'svc__coef0': 0, 'svc__degree': 2, 'svc__gamma': 'scale', 'svc__kernel': 'poly'}",0.620682739,0.649850869,0.61230157,0.683088089,0.621775021,0.637539658,0.026060952,431
0.511066341,0.139012199,0.018594599,0.003010147,5,4.445,poly,0.1,0,2,"{'kbest__k': 5, 'svc__C': 4.445, 'svc__coef0': 0, 'svc__degree': 2, 'svc__gamma': 0.1, 'svc__kernel': 'poly'}",0.620682739,0.649850869,0.61230157,0.683088089,0.621775021,0.637539658,0.026060952,431
0.445102406,0.013960437,0.020165205,0.002674074,5,7.778,poly,0.1,0,4,"{'kbest__k': 5, 'svc__C': 7.7780000000000005, 'svc__coef0': 0, 'svc__degree': 4, 'svc__gamma': 0.1, 'svc__kernel': 'poly'}",0.604332053,0.691994066,0.660968494,0.68459102,0.540676472,0.636512421,0.056934997,433
0.702906847,0.042476173,0.035754681,0.012337454,5,8.889,poly,0.1,0,4,"{'kbest__k': 5, 'svc__C': 8.889, 'svc__coef0': 0, 'svc__degree': 4, 'svc__gamma': 0.1, 'svc__kernel': 'poly'}",0.604332053,0.697977113,0.634388168,0.69002535,0.550121304,0.635368798,0.055024569,434
0.87178688,0.054095414,0.047858572,0.009123678,20,0.001,linear,,,,"{'kbest__k': 20, 'svc__C': 0.001, 'svc__kernel': 'linear'}",0.602554826,0.620682739,0.617474503,0.704677525,0.631261161,0.635330151,0.035869786,435
0.390322495,0.011852636,0.016839552,0.002009763,5,3.334,poly,0.1,0,2,"{'kbest__k': 5, 'svc__C': 3.334, 'svc__coef0': 0, 'svc__degree': 2, 'svc__gamma': 0.1, 'svc__kernel': 'poly'}",0.620682739,0.64318711,0.596940297,0.683088089,0.627038343,0.634187316,0.028611549,436
0.373952627,0.019320238,0.015544462,0.001102826,5,6.667,poly,0.1,0,2,"{'kbest__k': 5, 'svc__C': 6.667000000000001, 'svc__coef0': 0, 'svc__degree': 2, 'svc__gamma': 0.1, 'svc__kernel': 'poly'}",0.620682739,0.651586251,0.603113711,0.676543818,0.606486092,0.631682522,0.028216047,437
0.383713102,0.064663472,0.016767073,0.001809366,5,2.223,poly,0.1,0,2,"{'kbest__k': 5, 'svc__C': 2.223, 'svc__coef0': 0, 'svc__degree': 2, 'svc__gamma': 0.1, 'svc__kernel': 'poly'}",0.64086846,0.649850869,0.603113711,0.670128274,0.591608085,0.63111388,0.02937028,438
0.469377279,0.025890678,0.020854425,0.00237193,5,4.445,poly,0.1,0,4,"{'kbest__k': 5, 'svc__C': 4.445, 'svc__coef0': 0, 'svc__degree': 4, 'svc__gamma': 0.1, 'svc__kernel': 'poly'}",0.595705528,0.65832169,0.664166272,0.674211842,0.562220556,0.630925178,0.044022774,439
0.395358944,0.019879159,0.017556953,0.001146395,5,5.556,poly,0.1,0,2,"{'kbest__k': 5, 'svc__C': 5.556, 'svc__coef0': 0, 'svc__degree': 2, 'svc__gamma': 0.1, 'svc__kernel': 'poly'}",0.625612645,0.651586251,0.596940297,0.683088089,0.596618156,0.630769088,0.033190042,440
0.465779209,0.018424963,0.017935753,0.002233381,5,10,poly,0.1,0,2,"{'kbest__k': 5, 'svc__C': 10.0, 'svc__coef0': 0, 'svc__degree': 2, 'svc__gamma': 0.1, 'svc__kernel': 'poly'}",0.625612645,0.645193277,0.596940297,0.661551141,0.606486092,0.627156691,0.023878797,441
0.526290035,0.164664656,0.020888186,0.011209504,5,2.223,poly,scale,0,2,"{'kbest__k': 5, 'svc__C': 2.223, 'svc__coef0': 0, 'svc__degree': 2, 'svc__gamma': 'scale', 'svc__kernel': 'poly'}",0.620682739,0.645193277,0.603113711,0.655129736,0.606486092,0.626121111,0.020734986,442
0.47688508,0.041873048,0.021822929,0.008981255,5,8.889,poly,0.1,0,2,"{'kbest__k': 5, 'svc__C': 8.889, 'svc__coef0': 0, 'svc__degree': 2, 'svc__gamma': 0.1, 'svc__kernel': 'poly'}",0.620682739,0.645193277,0.603113711,0.655129736,0.606486092,0.626121111,0.020734986,442
0.662728357,0.135138792,0.027584505,0.009912318,5,7.778,poly,0.1,0,2,"{'kbest__k': 5, 'svc__C': 7.7780000000000005, 'svc__coef0': 0, 'svc__degree': 2, 'svc__gamma': 0.1, 'svc__kernel': 'poly'}",0.620682739,0.645193277,0.587619816,0.661551141,0.611501419,0.625309679,0.025851125,444
0.552248049,0.070861887,0.020131683,0.001458087,5,1.112,poly,0.1,0,2,"{'kbest__k': 5, 'svc__C': 1.1119999999999999, 'svc__coef0': 0, 'svc__degree': 2, 'svc__gamma': 0.1, 'svc__kernel': 'poly'}",0.591556201,0.647846612,0.61230157,0.668102874,0.59189527,0.622340505,0.030724979,445
0.609379053,0.094725548,0.023251581,0.005264511,5,4.445,poly,scale,0,2,"{'kbest__k': 5, 'svc__C': 4.445, 'svc__coef0': 0, 'svc__degree': 2, 'svc__gamma': 'scale', 'svc__kernel': 'poly'}",0.625612645,0.630262034,0.588750714,0.630656318,0.611501419,0.617356626,0.015900785,446
0.607688522,0.303289437,0.01798296,0.006330638,5,3.334,poly,scale,0,2,"{'kbest__k': 5, 'svc__C': 3.334, 'svc__coef0': 0, 'svc__degree': 2, 'svc__gamma': 'scale', 'svc__kernel': 'poly'}",0.625612645,0.630262034,0.590887488,0.630656318,0.606486092,0.616780916,0.015676223,447
